,Dorsal,Ventral,Anterior,Posterior,Cd36,High,Low,GEP 8,GEP 9,GEP 10,GEP 11 (UPR),GEP 12,GEP 13,GEP 14,GEP 15,GEP 16
Dner,0.0,0.0005265569307597867,0.0002302809579272201,0.0011888812679360465,0.0003380938789418568,0.00292364947478336,0.00017931562062118177,0.0004036378642943159,0.0,0.00048020523465195524,0.0008184839320633182,0.0009440308135611353,0.000855096543876021,0.0011829338843869564,0.0003726244085087047,0.0028717995066225932
Dnm1,0.00014883287780890293,0.0014765450395940174,0.0006882725451116152,0.0006288480550389852,0.0013951631237031168,0.0026893101822366584,0.0,0.0007366654034663546,0.000598073283352989,0.0,0.00013686094299372392,0.0011705997471908674,0.002002344695702194,0.0021509557309754186,0.001396250041096897,0.0009356128217465894
Dock8,0.0011585889001432125,0.0,0.001061958207178232,0.0,0.00071133348066586,0.0010619511416799328,0.0007520461172637242,0.0004285007005017825,0.0007100993669240988,0.0014416068132426171,0.0006259991065075154,0.0,0.0017989475166839428,0.001437496947188651,0.0,0.0006575528839652105
Dpysl2,0.0011713326713091092,0.003588474017155244,0.0002716673576516088,0.0019909335677833874,0.0002745929304099914,0.001106967587986123,0.0006050763203145058,0.00138652884389092,0.0010342426068590098,0.0004289862963536254,0.0005610493570535578,0.0006339292432530239,0.0007200052121993318,0.0019036891409434874,0.00139998592804122,0.0
Dpysl3,0.0,0.0,0.0020759406487307246,0.0,0.0008059970145651144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001015339693278115,0.0,0.004028117301001806,0.0
Dtna,0.001327866691638299,0.0001708543620567566,0.0014042273668574143,0.00016521500592682088,0.0013539950677583655,0.0010645043643324073,0.00031236242446308426,0.001632121731460959,0.0015645060396865015,0.00025502654329649156,0.0006363198524843306,0.00023325399431942765,0.0019655606117800787,0.0020036764715938484,0.0006104531827717213,0.001381641315377013
Dtnbp1,0.0,0.0,0.0,9.640390675369149e-05,3.489182510251815e-05,0.0009593742628425335,0.0,0.0003587073752672722,0.0,0.0,0.0004565424505044261,0.0001334529902749916,0.0,0.0,0.0,0.0
Dusp26,0.0015820293214051533,0.0,0.0,0.0,0.0,0.0,0.0003347444273491375,0.00028328761457934473,0.0,0.0,0.0,0.0,0.0003415756778696591,0.0,4.141602169452823e-05,0.0
Dusp8,0.0004259484889374297,0.0010427437617116359,0.00023898947744757608,0.0010885753867366569,0.00029640610599601436,0.0,0.0007720610486179077,3.2028211223659906e-05,0.0003355874422460501,0.00010915664740146594,0.00257856018692968,0.0,0.0065872884873886305,0.0007928632298364253,0.0005752347574016512,0.000174149827791746
Dynll2,0.0012687017796716416,0.001981594481377278,0.0006162828364936381,0.003447733657350453,0.0016577594919705888,0.002312879830880154,0.0017189468254293725,0.001269863573615178,0.0017562854682583139,0.001337779244083628,0.0003942427880665671,0.0012796462605081135,0.001800990978895549,0.00415380952699461,0.0009572381500220681,0.0
Dyrk4,0.00020021644120410084,0.0007826849491523242,0.0,0.001867061453113519,0.0002788621028328911,0.00189138795041337,0.0,0.0012186232264520373,0.0005611140101970916,0.0005523449905010643,0.0010964929875118016,0.0009969994555516389,0.0010380970574635443,0.0008258135118596088,0.0,0.0009942619542744825
E130215H24Rik,0.00035120245841436073,0.00031582942824547543,0.00022986048949844023,0.0024073674653948027,0.000669961923871385,5.2336614743986817e-05,0.0,0.0,0.00036429570921657603,0.0019054076792027212,0.0002875270073784232,0.0009031438067828467,0.0006832271883877527,0.0,0.0,0.0
E2f1,0.0,0.0,0.001678745909210636,0.0,0.0,0.0,0.001688186659865017,0.0,0.0,0.0007361766189581322,0.0,0.0,0.0,0.0,0.00063580691339781,0.0
Ebf1,0.002525247618894539,0.0009805392562726508,0.0043994120940592145,0.0014570332039187143,0.0005472176766736344,0.002702590158792228,0.0008265189656957101,0.0,0.004395760343110174,0.003934250358612269,0.0007356780958176414,0.0011955820107099435,0.0009936741266808353,0.002443261545059763,0.0014493071481229977,0.002403331087566006
Ebf2,0.002528541982308558,0.0015928670069135307,0.001773032246405076,0.001965771139512298,0.0022168928735352153,0.002843994353164015,0.0011817480829995465,0.0016116463064770022,0.003905309671810323,0.0015871561991187594,0.0008151516386913504,0.0004192314447864568,0.0003297649919066537,0.0034520431794350845,0.00023841749455581998,0.001490389534020525
Ebf3,0.0011069211117038743,0.0010450310953002062,0.0016890152395207328,0.0013728595528316634,0.0016129194211261025,0.001619946040025665,0.001271343798101649,0.0008842039053151488,0.0019956673343756023,0.0024374599237193327,0.0,0.0,0.0015514999146583948,0.004826899980118426,0.0011534293116544643,0.00048714623211726675
Ebf4,0.0018625990162403116,0.0004870462905896614,0.0015545462351435333,0.0006607836835592422,0.0008657801920696961,0.0006520844916503339,0.0015352806328513592,0.0010570160005720138,0.0009664064931976409,0.0010949107192063164,0.0,0.0010770372153245272,0.0011646608380678136,0.0020416568942394006,0.0005439072762010946,0.0022598931212997235
Ece1,0.001112271395265324,0.0006842829876137825,0.0008202183997018413,0.0008512396624929702,0.0012532717272819305,0.0016424105839828538,0.0003591276662647039,0.00033211884221641895,0.0,0.00032729662164129224,6.094846514354594e-05,0.0008891408566723592,0.00036858006880680354,0.002028800664375858,0.0,0.0026022296998065714
Ech1,0.0013256982101313701,0.00010724324926007985,0.0,0.002920381999197263,6.851871173818508e-05,0.0005296484311540099,0.0009267498377295381,0.0019519121377918405,0.0005988012509605475,0.0010752637271353377,0.0010577390066339762,0.0031084863650661376,0.0004192062475402446,0.0,0.002029135227681183,0.00018514221189932064
Eci3,0.0007852567689670679,0.0017995162009291044,0.00044987676917617847,0.0,0.0010404921208174173,0.0,0.0,0.0,0.0005857233488563126,0.0,0.0,0.0002495819122305785,0.0,0.0,0.0,0.0
Edem1,0.0,0.0,0.0006499245439084657,0.0,0.0004126853138963853,0.0,0.0004485934032941739,0.0015474455694921225,0.0,0.00011107120416207914,0.0028045936354336074,0.0,0.0,0.0,9.483254226727128e-05,0.0
Edn2,0.0,0.0012356099148902269,0.0,0.0,0.0,0.0,0.0017741820077975372,0.0,0.0,0.0008109350893523057,0.0,0.0,0.0,0.0,0.00026919557904309506,0.0
Eef1a1,0.00015289719084206704,0.0016741895535491791,0.001739964289365863,0.0009396907312177761,0.0019140319266417833,0.0014077840494030945,0.0014490749575818674,0.0010060429099807491,0.001470132854361955,0.002127555524748901,0.0016748447328785328,0.002855751955036955,0.0024160940135844917,0.00037842784946238566,0.0019231487712135927,0.00016751267557741574
Eef1a2,0.0013192482894781685,0.002416486999535578,0.001114355693734027,0.000521366021663938,0.0011868549628443325,0.002208257940543148,0.001313787570665813,0.0020450365628307014,0.0009012466974428553,5.9835829403449314e-05,0.0008596298536854739,0.0029424475626084797,0.002064579001347929,0.0013696482153167345,0.0009607617875536172,0.0025136607344568994
Eepd1,0.0,5.626837918701436e-05,0.0,0.0,0.0,0.0005585991001345452,0.0,0.0005417344278678125,0.0,0.0,0.0006336976373957076,0.0,0.0,0.0,0.0,0.0
Efcab10,0.000775136281148443,0.0017467546213054176,0.00048737345540355225,0.0019859860588411454,0.0004937800956022596,0.0025016132529928807,0.00021221452014828966,0.0007276463985083905,0.0012451698791812735,0.0018475103357433577,0.0008561220038497181,0.0032671851686597786,0.0002736576424190085,0.0,0.0013359604710049015,0.0
Efna3,0.0022254935698917894,0.0002143943849523697,0.0016094226815770612,0.0013971411585400172,0.0005218910805211943,0.0,0.005319013825351159,0.0009463000351695212,0.0016299312442659684,0.0024599412131730207,0.0,0.0029673937768190098,0.0,0.00010368204610461711,0.0,0.0015244798866982175
Efna4,0.0,0.0,0.0,0.0,0.00012792492484272206,0.0,0.003006169834251559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Efna5,0.0003775323259657844,0.0,0.0028155718263452277,0.0005795489471512698,0.0005469973772352153,0.0,0.004953599624071284,0.0,0.0007836691797931076,0.001371221664821683,0.0,0.0,0.0,0.0012531627525492136,0.0,0.0005513232009325179
Efr3b,0.000828953263372595,0.0006046896996721405,0.0,0.0053598678596301986,0.0,2.7470434394790944e-05,0.00048654659060124356,0.0002521098805046741,0.0,0.0007861142223266566,0.0,0.00012166686528423234,0.0,0.0020098372318967522,0.0002549998007679443,0.00019918159599231617
Egr1,0.0,0.0,0.0,0.0,4.668355614010632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eif1,0.0014302936069943502,0.0008678850303475873,0.0016878891782224723,0.0028552076691595834,0.0016134097721276386,0.0033892104531158505,0.002298678653628651,0.0023413991092412715,0.003021005830350409,0.0022805858441625766,0.0013922956881516732,0.0061338845087782175,0.00481127783111673,0.0,0.0020601004491216926,0.0
Eif4e3,0.0,0.002631482722932384,0.0012527710202578654,0.0009952755479830518,0.0005147027251857484,0.0009950178342260758,0.0007826432530623828,6.424937685620938e-05,0.0017930916052297935,0.0013371991047925879,0.0,0.0007834495803222298,0.0002673039119524567,0.0011420718957093577,0.0002843373890124221,0.0
Elavl4,0.0004556714868794674,0.0006104324771727787,0.001280085397964125,0.0,0.002197098984504799,0.0017814037925496444,0.0,0.0,0.0019166170781324716,0.0006110995678733545,0.00034919361639550764,0.0,0.0001056645591280183,0.0007763535843379362,0.0010818314453443227,0.0001661381167167514
Elfn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ell2,0.0,0.00035887459738013404,0.0020811480883024046,0.0,0.0006335550357460013,0.0,0.0009389015174152318,0.0,0.001488477274672421,0.0008483208341484019,0.0,0.0,1.2437020082114324e-05,0.0002740864878755671,0.0005105420627411741,0.0
Elmod3,0.0013040802879704157,0.0016279475221129235,0.0011605478634257786,0.001619256407838425,0.0003865653788422107,0.0005133094169752412,0.002075433027479497,0.0015086210867626985,0.001015235496703251,0.0011492526394966812,0.0,0.003552785191119895,0.0022359888772746288,0.0012122482195267871,0.00039670852378857605,0.003276721000043584
Elovl7,0.0,0.0024421442828301966,1.8838339798832622e-06,0.0,0.0,0.00020657082895493553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006123730916383094,0.0
Emc7,0.0014739359861244159,0.0010844318526304117,0.005589550561067471,0.0,0.0007101455992735155,0.0005254056898939596,0.0017958775886861825,0.0006029266854233988,0.00023290961365456553,0.0015814704127414642,0.0034760699831523846,0.0024305094459128674,0.0016025948417424365,0.0004950519890841761,0.0008752580018110817,0.0033348305739682406
Emilin2,0.0,0.0002638696007949338,0.0006187484084608166,0.0,0.0,0.0,0.0008633618742688804,0.0,0.0005015450555941757,0.0012033673801170174,0.0,0.0,0.0,0.0,0.0,0.0
Eml1,2.5177369330312782e-05,0.003237911934614995,0.00013999829420493378,0.0006613850991346492,0.00015491028680524776,0.0001792394945784224,0.00029360708255740946,0.00012405273432742277,0.0,0.0011814093225869136,0.0005329055389544091,0.00027896345415411147,0.00042469555986735414,0.0015381487956950396,0.0008540517227406718,0.0
Eml5,0.0009534742813071843,0.0,0.0,0.0017278376579986318,0.0008707331723820125,0.0023114410163254944,0.0,0.0018772033679872277,0.00034681201004129164,0.0,0.0008190500532877286,0.0,0.0,0.0023593742344573784,2.9272666988482898e-05,0.0015494323948305672
Emx2,0.0006386955260241997,0.000983568357157678,0.001388729046862714,0.0003783551332813111,0.0002778409258635468,0.0004559971699352273,0.00021153924863089548,0.0,0.002292635855401063,0.002846984027367682,0.0,0.0,0.0,0.0006230503467412965,0.0008408683132445025,5.724046495507879e-06
Emx2os,0.0,0.0009549850988157278,0.0014540752054304292,0.00028199056961978664,0.00016006782080830716,0.0006316873191577052,7.915416727987923e-05,0.0,0.0009385554688203609,0.0013349193735271597,0.0,0.0,0.0,0.00035311717608495577,0.0007500816592808427,0.0
Endod1,0.0006390550437834327,0.0024044911819416036,0.0010195248234183482,0.000847005293594167,0.00044734868628737483,0.0011321594675475497,0.0010565846376931467,0.0004718567701966968,0.0006649121115887579,0.0016719772258999592,0.0006475158858726787,0.000691582016105029,0.0029560118829060466,0.004448324020174458,0.001433286548799463,0.004052431309836352
Eno1,0.0016310883975525613,0.00043929545099728994,0.0005817611702859147,0.0020855456969230317,0.00106732320052774,0.0036610299407861323,0.0,0.002461906410903889,0.00216538935157538,0.001012289835321095,0.0008127368440552837,0.0021278423042077627,8.194249501435222e-05,0.0013361787069041064,0.0015942552935849497,0.0006184133894613639
Enpp5,0.0001617453600087179,0.0009401701851127695,0.0002908738350916844,0.0,0.0,0.001199738326993993,0.0,0.0,0.0,0.0,0.0,8.051916657876536e-06,0.0,0.0,0.0,0.0003958056880981775
Entpd2,0.0007827962681328914,0.0,0.0012127343873857787,0.0,6.799799417245838e-06,0.0,0.0034428720188136256,0.0,0.0004447002819084404,0.0008502090632277798,0.0,0.0007320557407731284,0.0,0.0,0.0,0.0008374910437594631
Eomes,0.0,0.0006087995723022457,0.0,0.0012034542719931733,0.00023404615637235424,0.0,0.0,0.0,0.0012239636105201902,0.0021458613936254337,0.0006858690681871332,0.0,7.072480041955551e-05,0.0,0.0,0.00023690794006266946
Epb41l1,0.0006578045171315699,0.0002599460869922667,0.00033440362453841604,0.0016798452525639306,0.0011611152084414114,0.002152544524565388,0.0003574902544822882,0.0,0.0007557094714979374,0.0002635250672847923,0.0,0.00014526054667346434,0.0,0.0032068438916295523,0.0,0.0013534366890406559
Epb41l4b,0.0007967694755726439,0.0001250434242400632,0.0009033350572879354,0.00066717872118173,0.0004629975547632155,0.0,0.002016272031716754,0.0006683617008085246,0.001250306391148807,0.0011278967053818224,0.00030559620656549295,0.0009668086728903834,0.0,0.000758718197490548,0.0,0.0
Epcam,0.0026793469790962884,0.0013761193738524365,0.0004551904641034735,0.0010510143980930098,0.002156444230145885,0.0,0.002866833519739027,0.0027195067228313378,0.0016713091060167142,0.0,0.0,0.0007549492901057583,0.0020876061517395754,0.0,0.0029441746138857824,0.003704841495270138
Epha5,0.0,0.002062729071856766,0.0,4.2801612413568925e-05,0.0011700801499795073,0.005394660018947943,0.0,0.0020412817582794894,0.0003680978522088254,0.0,0.00020243440091263396,0.0,0.0008787921572780272,9.305595562272975e-05,0.000689834373161169,0.002927574524700795
Epha7,0.0,0.0,0.0,0.0,0.000953235830434397,0.0026874829825101385,0.0,0.0018235902421827421,0.0003786059736714152,0.0,0.0014615309747320893,0.0,0.0,0.0009099976931824438,4.282242404083679e-05,0.001820861614395245
Ephx1,5.571274110815158e-05,0.003544949143460741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ephx4,0.0,0.0010630145950451897,0.002286725327058295,0.0,0.0003694151586027146,0.0,0.002094082265673672,0.0007575029079321471,0.0,0.006181432251479616,0.00306330528025082,0.0014303297348975395,0.001924980210457201,0.0,0.0,0.0
Erbin,0.0,0.002463417954598995,0.0,0.0002489631444065478,0.0,0.0028734625161655506,0.0,0.0010032791152112884,0.0,0.0,0.0015431482933836625,0.0,0.002838926549834001,0.002047162714891983,6.003086247295179e-05,3.1301513131612834e-05
Erlin1,0.0003394528113586878,0.0,0.00045839956958455336,0.0,0.00010471144633717778,0.0,0.0009720279409671656,0.0019215147962625481,0.00028250691347206646,0.0005827772155414474,0.009165656437517685,0.0,0.0,0.0002869454705941045,0.0,0.0004715876638631231
Esd,0.0,0.0020543988930950296,0.0,0.00016151680991572634,0.0,0.0,0.0013728396627722343,0.0007377824798455627,0.0,8.095496850368294e-05,0.0,0.00034189477018908956,0.0002906874274569835,0.0,0.000402979658063522,0.0
Etv3,0.0,5.730347078582276e-05,0.00027813070965872243,0.0007848374081190263,0.00017737316662780906,0.0,0.004583066752483049,0.0010983095659383981,5.043039971218516e-05,0.0008122775986706389,6.100146776301131e-05,0.0,0.0,0.001093335847179075,0.0,3.120508785635024e-07
Etv4,0.0,0.00015894427597937176,0.0,0.00023678384135411717,0.0,0.0001772027392125763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Etv5,0.0,0.00024341836349768466,6.662672289712519e-05,0.0007286343854962709,0.00023942861672682534,0.0017947321471522477,0.0,0.00026448132633809885,0.0,0.0,0.0015557306185471369,8.376099780894488e-05,0.0003540355654391115,0.000600005903247718,0.0,0.0
Evl,0.0004657205198965302,0.00036601337293352254,0.0011331847040101232,0.00022833988296327979,0.0008490327204272765,3.699892933744234e-05,0.0013756787331190435,0.0006202908788901676,0.0009494894217470428,0.0005808211807185153,0.00017560182414072927,0.0016442609991630258,0.0011848321761106335,0.00012643331847384093,0.003056881453210719,0.00032499950843932403
Exoc6b,0.0001037551711262887,0.0004154030683249447,0.00012020516038991011,0.00043841227882461574,0.0006505972948100375,0.00017609222376523373,0.0003079242123209161,0.0008013924352568238,0.0,0.0,0.0001299008219230521,0.0,0.009356940043239451,0.0026081996089245526,0.00044797165836350366,0.0016045118496292386
Extl1,0.0,0.0014897938281451615,0.000622794955867941,0.0,0.0,0.0,0.0006217521508474521,0.00023941837151462416,0.00042277593035035775,6.497207600799527e-05,0.0,0.0,0.0,0.0,0.0010869456378032258,8.894119808162145e-05
F730043M19Rik,0.0017988860693493357,0.0,0.0009757348812060383,0.0005087973444163484,0.0006330203402469058,0.0002573034857959664,0.0,0.0,0.0,0.0009152880933360268,0.0,0.0001851419695042013,0.0,0.0013400183603132203,0.002513926891597416,0.0001260265551112996
F8,0.0,0.0,0.0,0.00021772046859701598,0.0,0.0,0.0019441176615441402,0.0029418153279852765,0.0,0.0017451823831603746,0.0023619545087964077,6.801258894324614e-05,0.00023522832246728367,0.0,0.000245013227007098,0.0
Fa2h,1.0674723254115547e-05,0.0,0.0,0.0,0.001820835622663174,0.0,0.0003659807096476667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faim,0.001715069751326028,0.0010343844415717331,0.001761204443647266,0.0013548121512645904,0.002145654849393737,0.0007835161135752719,0.0008919464078640413,0.0,0.004016914291071019,0.0023806367556674845,0.0013926882859392196,0.0020353539980551027,0.0017319242300430724,0.0005728190703919085,0.0026176598760715144,0.0
Faim2,0.002900467169831634,0.0,0.0,0.0034683291881924556,0.0,0.0019124786831611613,0.001281883944807257,0.0033545494016619993,0.0,0.0,0.0,0.003963164372126303,0.002060393491150938,0.0005993760325205273,0.0003516115661396426,0.003907676032475027
Fam129a,0.0,0.00014429604392862097,0.0,0.0,0.0,0.0,6.263737818078743e-05,0.0007372778498409827,0.0,0.0002731573585590509,0.0014654831240214655,0.0,0.0,0.0,0.0,0.0
Fam131c,0.0008524320445586633,0.0014325983580891115,0.0010480649015702412,0.0021537481157494,0.0009663671485348275,0.0017592865832687138,0.0014765738307409527,0.0007346386671328199,0.0007597776390062938,0.0022509804669744206,0.0,0.00502321943560569,0.004950465907100021,0.0005911416003835402,0.00295029412763822,0.0008526894709597605
Fam13a,0.001501956656027339,0.000998090530482325,0.0004843623400783368,0.0012588050165567167,0.00046198166601155155,0.0,0.0019299683667608617,0.00211145133041487,0.002585482313929889,0.0013554746398156206,0.00040345985230403036,0.0005657075032301745,0.0014827333536518424,0.0008720998404314331,0.0,0.0006626561905620028
Fam171b,0.001469600827234951,0.0,0.0011452217877472033,0.0008528826974884057,0.0007344780072653195,0.00048086394886680446,0.0013714874874691065,0.00028119461385443925,0.0013388508773360896,0.0010073468467117306,0.0005306031355148724,0.0,0.0005227653783820124,0.0015358153687351464,0.0030257511229677615,0.00189574409935699
Fam174b,0.0,0.0,0.0,0.0023248702424498707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam193b,0.0008517027606318799,0.00010842430730636275,0.0014601752010630503,0.000129955086469217,0.0014669476949431082,0.0004665154566271479,0.0006856368760096822,9.757791562335152e-05,0.0010653509018722837,0.0007793921907100587,0.00013611536672329344,0.00038737697669369715,0.0013268673183898115,0.0020942517768861445,0.00043114552831496927,0.001966469958119887
Fam19a4,0.00398569093846602,0.0,0.0,0.0,0.00072131068735491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam213a,0.0008789143087808913,0.0,0.0007266590097802605,2.3700039612413783e-05,0.004674801985685953,0.0030339240038343143,5.606339918457366e-05,0.0,0.0025104892160232326,0.0,0.0,0.0010039007899082222,0.0010853019666193743,0.0005990062653920181,0.0,0.0036209869486512882
Fam213b,0.0036731239937533838,0.0016833523819604968,0.0017539910367548896,0.001167176086193723,0.0011669352190610892,0.0021640498093242156,0.0025677844830220395,0.0012599348645184806,0.001252961188841358,0.006187805259618973,0.0026820419635538014,0.005956621929769767,0.0042743657176990925,0.0005886722664997718,0.0005981637465164164,0.0
Fam217a,0.0007760563992176663,0.0009011076706126653,0.0,0.0014772315700815495,0.0,0.0008728468889173909,0.0014709667404748151,0.002154745607966188,0.0019118094912783812,0.0013557040351586764,0.0020480970154089966,0.0009717039714820915,0.0018575680356440773,0.0019505080167887138,0.00017503408165014803,0.0008221693177957732
Fam221a,0.0,0.00031229048996718104,0.0011078606994451997,3.565184987609973e-05,0.00015126427979060767,0.0,0.0017622942673871504,0.0,0.0003203645544678168,0.0035787537926249384,0.00033481200697869896,0.00027348807322102685,0.0021489966242428426,0.0,0.00012915823844464986,0.0
Fam241a,0.0,0.00026112055163067944,0.0018487991818432535,0.0003577588659683393,0.003377017408068428,0.0009750504140288638,0.0,0.0,0.0009984026566995266,0.0,0.0,0.0003127916191759851,0.0,0.0,0.0010734844456689674,0.0
Fam46a,0.0,0.0,0.0,0.0002858621498339692,8.601727488183907e-05,0.00031994622353435546,0.0,0.00028994271777796154,0.0,0.0,0.0,0.0,0.0,0.0,0.00028393581779104975,0.0
Fam69b,0.0,0.0,0.0,0.0008381557235310682,0.00030794966624818197,0.0009620581060524149,0.0,0.0,7.864685828832007e-06,0.0,0.0,7.667989598639982e-05,0.0007692838545761058,0.0,0.000375155482397065,0.00021820826917276232
Fam81b,0.0016809740367993821,0.0010508708041026102,0.001070338392244239,0.0016339150338257114,0.0006459738666834854,0.00046744752120883554,0.002180471672489215,0.0019512490778750143,0.003713133184868256,0.0,0.0012145410465520651,0.0022303700295282745,0.0008642588602334545,0.0008776494653839565,0.00014132513761895224,0.0007950336730082969
Fam89a,0.0,0.0006984363809209368,0.0006798918618294547,0.0007695815171471756,0.0,0.00030713098672661455,0.0007217487385725668,0.0009831503441792547,0.0004969656310887701,0.0015839723604023357,0.0034143938862447125,0.0014254457799894602,0.0015629132605756804,0.0,0.0013815027406469903,0.0
Fanca,0.0,0.0,0.0,0.0,0.00045951926540933327,0.0,0.0019660203327175976,0.00015136442827288568,0.0009311346631560258,2.369876717713993e-05,0.0,0.0,0.0005170907590370061,0.0,0.0,2.577960103515325e-05
Fbp1,0.0,0.0,0.004313431923066861,0.0,0.0,0.0,0.0,0.0,0.0,0.001468679568836978,0.0,0.0,0.0,0.0,0.0,0.0
Fbxo45,0.00032906190157228597,0.0024471095071172634,0.00039699309791788127,0.0006331650037327298,0.0001267017854174689,0.0005172658198238101,0.0008926439952933838,0.0006517496233921014,0.0007676465914461906,0.0005403253092477929,0.00036809898043760564,0.0,0.0005724080486767298,0.0014161177459115354,0.00035291359680315605,0.00022149642570081507
Fetub,0.0014636945540499964,0.0012575176985306685,0.002858477633278418,0.0,0.002366549439106411,0.002489086273643235,0.0,0.0,0.002454373585015454,0.0,0.000531947412864707,0.0028706605845164024,0.0,0.0003323679711856596,0.0,0.0050972068335770546
Fez1,0.0,0.0017841142631906863,0.001144010324646968,0.0,0.0,0.000574449253837137,0.00014854034511502695,0.0,0.0009068945639979331,0.00025459619114600717,0.0,0.00019745031029561134,0.00011244296245172805,0.0,0.0,0.0
Fezf1,0.00035345125155450565,0.00047692375532016115,0.0,0.002311972902153899,0.0,0.00010669756761138072,0.0006156046821895578,0.0015478499094350058,0.000490668230761068,0.0,0.0003684924389828581,0.00035600462468670914,0.0011691235987035544,0.0,0.0003325777469153815,0.0005032981399699834
Fgd2,0.0001155083035949695,0.0007085246036933765,0.0005354469578677034,0.0,0.00037974697277426406,0.0,0.0005517181393373471,0.0013391565602636222,0.00014998634268295762,0.0,0.00045600553483281253,0.0001794863053724634,0.0,0.0,0.0016698774150046398,0.0
Fgf12,0.0017552397405364586,0.00155711073346793,0.0012030121350576429,0.0015604334627675868,0.0013040603066079447,0.004007881432676623,0.00015016006828950763,0.001364130176321126,0.0032988482665777014,0.0018714698133959371,0.0023116458423687986,0.001739758925993268,0.0014704371897947405,0.0017229342212755447,0.0009104019172204784,0.0
Fgfr1op2,0.0011748522662108863,0.0013152447385515146,0.0007303485252447301,0.000932814538938245,0.001049854563252034,0.00013085844792997756,0.001364380842759725,0.0005972763111629811,0.0021830671842960024,0.0017557001562624602,0.0019403069055576616,0.000640724989337729,0.0018727735688122916,0.0015550229530641758,0.0005686523733731465,0.0
Fhad1,0.00035132641137350357,0.0004726720615794886,0.0,0.002252554712962897,0.0005536174691840217,0.0017267215243021918,0.00011329008706382714,0.0008787522223382192,0.00014511129355032583,0.00018211728756657996,0.00036654865724022336,0.0,0.002163658689411338,0.00192060259066408,9.422908135560035e-05,0.0006930798080992958
Fhod3,0.00012823505709524363,0.0008500607602155848,0.0010870054989775627,0.0006013928382336852,0.0,0.0,2.6193093488199273e-05,0.0,0.0,0.0013236380614026777,0.0004259261584202172,0.0,0.0,0.00022796373178158452,0.0010334681609585868,0.0
Fibin,0.0,0.0011278093200963251,0.0,0.00015329596571411215,0.0,0.0007910616967422749,0.0,0.0005519539896967548,0.0,0.0,0.00020372712540153026,0.0,0.0,0.0,0.00029696245315439737,0.0
Fkbp2,0.0005918429751325659,0.0014690884573825684,0.0018221427959112617,0.0009342482486660433,0.001990569423688353,0.00177127550694661,0.0001522878247732715,0.0,0.0018245348744885693,0.001912418764652053,6.288810706208703e-05,0.003686711181101708,0.0,0.0007109578446288673,0.001303474976371757,0.0026650299117677786
Fkbp4,0.0013848702004741313,0.0016403114412329562,0.0014673249738461948,0.0006849829466936448,0.0006374208132695989,0.0005921467879966938,0.0019888133568826435,0.0008581790927406791,0.0014865780028983562,0.0012266632488717511,0.0006722076627199698,0.0024617367743510012,0.0008078508970822696,0.0006868360197675233,0.0008279369482834315,0.00036340588097620325
Flrt1,0.0019297001395455961,0.001461690600388914,0.0016728863212856192,0.0022087610164655044,0.0015896784100808924,0.0013113681682818592,0.0023140779833205954,0.0013888414997307455,0.001718045331308052,0.0021076834208592133,0.0,0.00028028062402064483,0.0011201282884773613,0.006685154674584877,0.0008074365981120674,0.004004019148741982
Fmn1,0.0,0.0018495623468086292,0.0,0.0004851413604580995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fndc1,0.0,0.0010324378201389422,0.0,0.0013089664385874235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fos,0.0,0.0,0.0,0.0001991316569255497,8.309134018215424e-05,0.001986005864188485,0.0,0.00014503531687912896,0.0,0.0,0.0,0.0,0.0,0.0,3.6213213842895045e-05,0.0
Foxp1,0.0008628346460598634,0.000341271602799069,0.001929776544642609,0.000995073762741716,0.0008451080634573536,0.000887262301647514,0.0009610109782546121,0.0005058876428725075,0.0017854416901279876,0.0026900091335799554,0.0031492235091520357,0.0,0.002006868610896994,0.001628112798380088,0.00018498991141781485,0.001436433842452653
Frem2,0.0,0.001863482655313703,0.0,0.0001352053071069189,0.0,0.0,0.0001694262040444382,0.0,0.000678412398204137,0.0,0.0,0.0,0.0,0.00012093313364308042,0.0,0.0002636592143267128
Frmd3,0.001112499391785742,0.0,0.0008555823145607935,0.0,0.003129549054222023,0.0,0.0013285720114578974,0.0,0.0001892600501704174,0.0,0.0,0.0,0.0,0.0,0.0004522349836893428,0.0
