,0,1
Aldh3b1,0.7149335342645645,0.5793051308393479
Aldoa,4.674199204444886,4.560420732498169
Ammecr1,0.9538636642694474,1.0631810402870179
Ankrd10,1.4298023879528046,1.8646029043197632
Ankrd12,2.7197989201545716,3.007292401790619
Ankrd13b,1.0700268590450286,1.277810629606247
Ankrd33b,0.8888342064619065,1.1194135570526123
Ankrd54,1.7641762065887452,1.9071038794517516
Ankrd9,0.3939518803358078,0.39257542639970777
Anks1b,0.8987188196182251,0.9326579523086548
Ano2,2.738943910598755,2.981884858608246
Ano4,0.16896200194954872,0.18544980227947236
Anxa5,3.0169546580314637,2.9581848788261413
Apaf1,0.5143990176916122,0.5478536659479141
Apba1,0.9491651499271393,1.0906005835533141
Apbb1ip,0.16848054006695748,0.17361031621694564
Aplp1,5.786559948921203,5.9771979761123655
Aplp2,8.782431144714355,8.82512731552124
App,4.262692012786865,4.294590277671814
Appl1,2.0528713202476503,2.1460028958320616
Arap2,1.2655319452285767,1.3066974806785583
Areg,0.25054707437753676,0.274043710231781
Arglu1,2.8045799255371096,3.2828201913833617
Arhgap26,0.3455026957392693,0.3510276061296463
Arhgap42,0.7529812216758728,0.7551198709011078
Arhgdig,2.31310827255249,2.2825506734848022
Arhgef2,0.816034916639328,0.6889251869916916
Arhgef28,1.771328182220459,1.9685704839229583
Arid5a,0.2943758477270603,0.4956956970691681
Arl13b,1.5858832955360413,1.5739199483394624
Arl3,3.0916862082481384,2.9692274737358093
Arpc4,2.0872982478141786,1.8887729156017303
Arpp21,0.5989203315973282,0.5000697192549706
Arrdc4,0.5158849117159844,0.40142545402050017
Arxes1,1.0210661727190018,0.9985191810131073
Arxes2,1.3303742587566376,1.4261611115932464
As3mt,0.40386643558740615,0.3479005128145218
Ascc1,1.6210235178470611,1.5883307373523712
Aspg,0.2668201738595963,0.3415222504734993
Asphd2,0.30004154533147814,0.34908944606781006
Atf5,10.129678354263305,11.131075181961059
Atf7,0.9664125376939774,1.159564381837845
Atg16l2,0.3151186448335648,0.4484605026245117
Atox1,6.86187783241272,5.985906138420105
Atp10d,1.439960672855377,1.5449465537071227
Atp1a1,5.374312381744385,5.2637020158767704
Atp1b1,7.457892374992371,7.5034317302703855
Atp2a2,2.3399527168273924,2.3380001974105835
Atp2b1,2.308982021808624,2.543794050216675
Atp2b2,0.1279309456050396,0.17762709975242616
Atp2b4,0.5202528882026672,0.7993372452259063
Atp2c1,1.241091581583023,1.3890673959255218
Atp5b,4.145047740936279,4.348183312416077
Atp8b4,0.19611349567770958,0.18967973411083222
Atpif1,3.979551634788513,3.5364168286323547
Atxn7l3b,3.5330790758132933,3.4706349086761477
Avp,9.945603041648864,12.584178471565247
B230118H07Rik,1.4253611040115357,1.3745004606246949
B230216N24Rik,1.075465224981308,1.064661625623703
B230217C12Rik,0.9811840397119522,0.9710453456640243
B430212C06Rik,0.1588837204873562,0.1652435404062271
BC004004,1.1572210907936096,1.063092930316925
BC051077,1.812243503332138,1.7442489242553711
Bace1,1.1905840849876403,1.2352833092212676
Bag3,0.23312248393893242,0.2687212166190147
Bcar3,1.1791846525669099,1.1966695165634156
Bckdhb,0.3834660151600838,0.43010652929544446
Bcl11b,1.8920764923095703,1.41126580119133
Bcl2,1.0661211669445039,1.4906060683727265
Bcl6,0.7708895725011825,0.8918925720453262
Bcl7a,2.0028545117378234,2.1876030731201173
Bend4,0.20619161918759346,0.22840628579258918
Bex1,0.26003276109695433,0.21923154577612877
Bex2,1.7722772037982941,1.6779368925094604
Bex3,1.643123242855072,1.6971910512447357
Bhlhe40,0.21816635444760324,0.2542451085150242
Bmp3,0.3254817119240761,0.33775135993957517
Bmp6,0.6926234585046768,0.7646522116661072
Bnip3,1.4213974475860596,1.3628004086017609
Bod1,1.2598264610767365,1.3622844779491425
Borcs7,1.3770575761795043,1.3334666407108307
Brdt,1.7677027595043182,1.6701811408996583
Bri3bp,0.7724218308925629,0.7534408235549926
Brinp2,1.4863366186618805,1.4479534471035003
Bscl2,0.4283481675386429,0.42897400379180906
Btg2,0.49982530146837234,0.5274765038490296
C130074G19Rik,0.7571602421998977,0.8224200695753098
C130093G08Rik,1.1159023189544677,1.22650834441185
C1qtnf12,0.7948930269479751,0.7079668962955474
C230004F18Rik,0.731712674498558,0.5651728913187981
C230038L03Rik,0.31783484369516374,0.2968709072470665
C230072F16Rik,0.42049856871366503,0.4269924756884575
C230079O03Rik,0.21330201312899588,0.2316296072304249
C230086J09Rik,0.524630849659443,0.6336114954948425
C78859,0.8986148679256439,1.023503795862198
Cab39l,1.218981022834778,1.1895010900497436
Cabcoco1,0.882536386847496,0.8029335844516754
Cabp1,0.2126292060315609,0.267773058116436
Cacna1a,0.4642105144262314,0.6131045806407929
Cacna1b,1.0415906918048858,1.218070365190506
Cacna1d,1.2340927171707152,1.32372150182724
Cacna2d1,1.8002679347991943,1.9087844860553742
Cacna2d3,0.15994587063789367,0.2051817137002945
Cacnb3,2.771555926799774,3.0407665753364563
Cacng4,0.4422155985236168,0.3749485605955124
Cadps2,2.0293480062484743,2.098596498966217
Calb2,9.725390357971191,9.918386135101319
Calm2,13.158305625915528,14.13860071182251
Calm3,3.0549128603935243,3.135975978374481
Caly,1.3366259348392486,1.323641049861908
Camk1,1.2575790548324586,1.2990536332130431
Camk2d,3.3670398449897765,3.4530338501930236
Camk2n1,0.6431455826759338,0.5322349053621293
Camta1,1.3761129510402679,1.511154352426529
Capn2,0.22517331600189208,0.21704325392842294
Capn8,0.232596255838871,0.2441496668756008
Capns1,0.8012032973766327,0.867176069021225
Car2,1.3915984284877778,1.399010683298111
Car8,0.1938642729818821,0.18971313178539276
Cartpt,12.275920486450195,11.455288858413697
Casp3,1.967352021932602,1.7687018966674806
Casp6,0.9732001441717147,1.0145216488838196
Cav2,0.1817700445652008,0.17735484428703785
Cbx4,4.486105847358703,4.6535297203063966
Ccdc126,0.9901745337247848,0.939988180398941
Ccdc141,0.3412847557663918,0.6297101843357086
Ccdc170,1.3762672770023345,1.395105825662613
Ccdc28a,0.8764133524894714,0.7738219171762466
Ccdc33,1.7125429618358612,1.5967997026443481
Ccdc85a,0.2974412992596626,0.4313887095451355
Ccdc85c,0.15999816134572029,0.17559965074062348
Ccnjl,0.1980076724290848,0.23949681341648102
Ccp110,1.733070241212845,1.6951486659049988
Ccpg1os,1.2937400913238526,1.2454019749164582
Cd36,3.9957835483551025,4.012056424617767
Cd44,0.08613617092370987,0.10574645191431045
Cd47,2.6576524901390077,2.6748327231407165
Cd55,4.4873347568511965,4.948414883613586
Cd81,4.892739024162292,4.8009388256073
Cd9,6.930749435424804,6.243054280281067
Cdc42ep3,0.7691600579023361,0.7467182207107544
Cdh15,0.8424580073356629,0.6841097772121429
Cdh22,0.12053459949791431,0.15261509463191034
Cdh26,0.49370012164115906,0.49838289082050324
Cdh3,0.1693926578760147,0.16891436025500298
Cdip1,1.0954335188865663,1.1272828233242036
Cdk14,0.789795116186142,0.798999348282814
Cdk15,0.4256541967391968,0.3052318280935287
Cdk6,0.5242669013142586,0.5734963876008987
Cdkn1a,1.639947054386139,1.1954154753684998
Cebpa,0.3902919179201126,0.329934341609478
Cebpb,1.923997735977173,1.5919591069221497
Cebpg,2.5470573139190673,2.6732050919532777
Celf3,1.155908715724945,1.3102264750003814
Celf4,2.215827648639679,2.202787928581238
Cemip,0.16763115748763086,0.16418376833200454
Cend1,2.3676189827919005,2.2559243655204773
Cep250,1.493733332157135,2.56897803068161
Cep83,1.3932975161075591,1.3702252864837647
Cers2,0.4183916884660721,0.4272706201672554
Cfap126,2.3708585143089294,2.0791319727897646
Cfap20,2.773199224472046,2.512486629486084
Cfap52,0.4870137059688568,0.5389784723520279
Cfap54,0.7755490583181381,0.8922585481405259
Cfap69,3.4685325455665588,3.4928794360160826
Cflar,1.6387588226795196,1.8163457584381104
Cgn,0.6876782292127609,0.7741843193769455
Chchd10,6.527577247619629,6.302817249298096
Chga,10.799839057922362,10.172811994552612
Chgb,1.8076133286952973,1.8594465088844299
Chrna10,0.2271065428853035,0.17654714420437811
Ciapin1,0.9822795134782791,0.9069726103544236
Cidea,2.586676363945007,2.3994003438949587
Ckb,25.934518547058104,23.816419563293458
Ckmt1,2.2922049951553345,2.3047610211372374
Cldn3,2.079032220840454,1.7138307297229767
Cldn7,0.1876022180914879,0.17840685561299324
Clgn,4.186913728713989,4.3823579454422
Clic6,0.43201005190610886,0.46489849776029585
Clip4,1.3422569513320923,1.4087717735767364
Clmn,0.769082053899765,0.9218066084384918
Clns1a,1.0712809586524963,1.130573606491089
Clstn1,3.1274422192573548,3.554013912677765
Clvs1,0.07313076976686717,0.11077276848256588
Cmah,0.2052156913280487,0.17900012493133544
Cmip,4.912037439346314,4.914414882659912
Cnga2,4.1259733581542966,4.344438099861145
Cnga4,3.584511549472809,3.6670486521720886
Cngb1,2.253850345611572,2.379876937866211
Cnksr1,0.27030590996146203,0.2810313686728477
Cnppd1,1.577290894985199,1.677755274772644
Cnr1,0.404821452498436,0.4003537368774414
Cntn4,4.215644359588623,4.0821983337402346
Cntnap4,0.2902465057373047,0.3196715027093887
Cntnap5b,0.0983324122056365,0.11585623510181904
Cobl,0.3082261398434639,0.38618645519018174
Coch,0.6140019524097443,0.7399807977676391
Col27a1,1.0933609986305237,1.140729134082794
Col4a2,0.15810027338564395,0.15365343004465104
Copa,1.6530407238006593,1.8631205832958222
Cops9,1.7343763709068298,1.7011213970184327
Coro2a,1.2331126677989959,1.2947506988048554
Cotl1,1.2350478661060333,1.2633012402057648
Cox4i1,5.307472801208496,5.422711291313171
Cox5a,4.454480428695678,4.333297662734985
Cox7a1,0.6216310673952102,0.6154900300502777
Cox7b,3.03437846660614,2.76000691652298
Cox8a,5.363390851020813,5.1114658975601195
Cpe,2.324208014011383,2.411638491153717
Cpeb4,1.5587013256549835,2.0324035036563872
Cplx2,2.1915901613235476,2.2306124186515808
Cpn1,1.0879243123531341,0.9534060055017471
Creb3l1,1.1636756205558776,1.2069849133491517
Crmp1,0.9500901931524277,1.0077303355932237
Crocc,0.6667591631412506,0.8345031321048737
Crym,1.2027818775177002,1.2215742182731628
Csrnp3,0.5573120713233948,0.5163280391693115
Ctnna1,1.3441248178482055,1.4246345746517182
Ctsb,2.552956142425537,2.7798302721977235
Ctsl,0.7706381452083587,0.7004783672094345
Ctxn3,6.733807158470154,6.704607462882995
Cul1,1.3937953436374664,1.4627751064300538
Cxxc5,0.13653835482895374,0.1960770606994629
Cyb5r1,1.393734780550003,1.328159111738205
Cygb,0.29024332761764526,0.2838925710320473
Cyp26b1,0.7245994937419892,0.7887748289108276
Cyp2j12,0.7400734603404999,0.7099364376068116
Cyp4v3,0.481772238612175,0.5120934423804283
Cystm1,4.249330177307129,4.196995229721069
Cyth1,0.666180112361908,0.772526940703392
Cytip,0.19653252258896828,0.18131183013319968
D1Ertd622e,0.9655823022127151,1.257085485458374
D430041D05Rik,0.204867734760046,0.28310278952121737
D430042O09Rik,1.6193270528316497,1.9630407178401947
D930020B18Rik,0.9296635526418686,1.0490374261140822
Dap,1.0162375873327256,0.9793547874689102
Dcaf4,0.45078633844852445,0.406322016119957
Dcdc2a,7.857136435508728,8.60973313331604
Dcdc5,1.0588358676433562,1.232713792324066
Dclk1,0.7262321829795837,0.6674454498291016
Dclk3,1.1728938817977905,1.5847495877742768
Dcx,1.585018893480301,1.5123585844039917
Ddit3,2.936362521648407,1.955615657567978
Ddo,1.1461581361293793,1.2905695974826812
Ddr1,0.1399841684103012,0.10649486392736435
Ddx5,6.187451090812683,6.279535994529724
Defb25,0.24057774916291236,0.21577564865350723
Dennd4a,0.9608864140510559,0.9464489734172821
Dennd5a,0.858349762558937,1.054641762971878
Denr,1.317930816411972,1.2889881646633148
Dgkg,0.5313111889362335,0.7401843327283859
Dgki,0.20157355904579163,0.2040458859503269
Dgkk,0.07954230334609746,0.07459456611424685
Dhrs3,0.752614254951477,0.9189932352304458
Dio2,0.8384103834629059,1.2096457743644715
Dio3os,0.21997342944145204,0.17830159902572632
Dixdc1,0.49098256677389146,0.5286393794417381
Dleu7,0.5321956875920296,0.7620455348491668
Dlg1,1.8034597516059876,2.0598692071437834
Dlg2,11.757009181976319,23.000548191070557
Dlx5,0.267235214561224,0.30104388058185577
Dlx6,0.3227131539583206,0.3433701279759407
Dmd,0.29468549773097036,0.31963891386985777
Dmkn,1.522309160232544,1.459704520702362
Dnaic2,0.5712192887067795,0.7115280437469482
Dnajb14,3.165855484008789,3.1845216035842894
Dnajb9,3.548767850399017,2.8030909419059755
Dner,1.75509575009346,1.8079550051689148
Dnm1,1.956874270439148,2.2590289521217346
Dock8,1.2112207472324372,1.2623613357543946
Dpysl2,1.7903431928157807,2.1027098727226257
Dpysl3,0.41481624901294706,0.3698223221302033
Dtna,1.589358936548233,1.7342335486412048
Dtnbp1,0.2677288690209389,0.2630852667987347
Dusp26,0.28222277998924256,0.260826618373394
Dusp8,1.8296115255355836,1.9043692553043365
Dynll2,3.0714375519752504,3.2974697089195253
Dyrk4,1.3512710905075074,1.6807433116436004
E130215H24Rik,0.8967531257867813,0.7769977921247482
E2f1,0.24403449147939682,0.1956043317914009
Ebf1,5.235823059082032,5.175472517013549
Ebf2,3.522519638538361,3.617957584857941
Ebf3,3.252650876045227,3.152392704486847
Ebf4,1.5594483315944672,1.7654444003105163
Ece1,1.2864510428905487,1.4559001123905182
Ech1,2.01551331281662,1.9387458336353303
Eci3,0.5291258755326271,0.4957753503322601
Edem1,0.3849963727593422,0.34929112285375596
Edn2,0.33767488569021226,0.24937962368130684
Eef1a1,3.024958486557007,2.288693528175354
Eef1a2,2.625493099689484,2.81923353433609
Eepd1,0.20069857358932494,0.2824044391512871
Efcab10,2.1844885993003844,1.9445940089225768
Efna3,4.2279391193389895,4.5528995800018315
Efna4,0.2515839183330536,0.2432962603867054
Efna5,1.6098798024654388,1.845010051727295
Efr3b,1.6002178907394409,1.9199833166599274
Egr1,0.46488991618156433,0.20825754329562188
Eif1,8.234849433898926,9.22210446357727
Eif4e3,1.4066977870464326,1.5365277934074402
Elavl4,1.2391458117961884,1.3766144037246704
Elfn1,0.09031013041734695,0.038717490639537576
Ell2,0.5500155019760132,0.5787842983007431
Elmod3,2.236066415309906,2.5511225390434267
Elovl7,0.32477753788232805,0.33882910341024397
Emc7,2.5059912991523743,2.4193105149269103
Emilin2,0.2609349384903908,0.23840704500675203
Eml1,0.9517200481891632,1.036475070118904
Eml5,1.6397776877880097,1.9429866194725036
Emx2,1.457821809053421,1.303531709909439
Emx2os,0.6280256175994873,0.6370985567569732
Endod1,2.6889798784255983,2.7463800716400146
Eno1,2.7131910490989686,3.0146896171569826
Enpp5,0.38555238097906114,0.4106510400772095
Entpd2,0.827459517121315,0.8282848900556564
Eomes,0.7487697780132294,0.6467999368906021
Epb41l1,1.5017364811897278,1.95184295296669
Epb41l4b,0.9885022974014283,1.027079582810402
Epcam,3.75262122631073,3.660704617500305
Epha5,5.160728569030762,5.695350756645203
Epha7,1.0249365484714508,1.6969746470451355
Ephx1,0.4152591294050217,0.43263093650341033
Ephx4,3.2189516615867615,2.601046347618103
Erbin,2.1810492491722107,2.8755241656303405
Erlin1,1.1969818150997162,1.0304512578248977
Esd,0.5682245409488678,0.4568908366560936
Etv3,1.0325524830818176,1.0899469876289367
Etv4,0.428306567966938,0.6739298593997955
Etv5,0.5863609111309052,0.7094172960519791
Evl,1.123425520658493,1.1665030646324157
Exoc6b,3.35419917345047,3.5960498666763305
Extl1,0.3454610139131546,0.3033411011099815
F730043M19Rik,0.8561826944351196,0.9866231089830398
F8,1.0163861775398255,0.8421703779697418
Fa2h,0.09428134016692638,0.10800841934978962
Faim,2.672796158790588,2.5155121660232544
Faim2,6.048041791915893,6.263112301826477
Fam129a,0.18221500217914582,0.11008386887609958
Fam131c,3.2836534762382508,3.7628410029411317
Fam13a,1.96360094666481,1.962876148223877
Fam171b,1.413860604763031,1.450290858745575
Fam174b,0.2246040055155754,0.183624377399683
Fam193b,1.1146377003192902,1.3899691951274873
Fam19a4,0.519344270825386,0.53517079859972
Fam213a,6.669768080711365,6.331509399414062
Fam213b,7.571485581398011,6.888203368186951
Fam217a,2.08582097530365,2.2966313982009887
Fam221a,0.9788627350330352,0.7680629336833954
Fam241a,0.8436454433202744,0.8368323004245758
Fam46a,0.33722830325365066,0.4322953677177429
Fam69b,0.4344677609205246,0.425935865342617
Fam81b,2.6635041499137877,2.5011031198501588
Fam89a,1.3199901247024537,1.1579433488845825
Fanca,0.3981597885489464,0.36341678977012637
Fbp1,0.13978123128414155,0.175436110496521
Fbxo45,0.941980448961258,1.0792060279846192
Fetub,4.847138566970825,4.987604417800903
Fez1,0.537431001663208,0.5198709973692894
Fezf1,1.0529221618175506,1.0251804381608962
Fgd2,0.5735205841064454,0.4850777718424797
Fgf12,3.17757493019104,3.2042170000076293
Fgfr1op2,1.769763926267624,1.6417184901237487
Fhad1,1.6421767020225524,1.8762847995758056
Fhod3,0.40299655675888063,0.42040355801582335
Fibin,0.6585055494308472,0.6329074651002884
Fkbp2,2.688048770427704,2.7638478302955627
Fkbp4,1.6893968558311463,1.9547580099105835
Flrt1,4.513851361274719,4.893391637802124
Fmn1,0.30229132771492007,0.366520916223526
Fndc1,0.18037891402840614,0.16440006256103515
Fos,0.6706442254781723,0.6273194015026092
Foxp1,2.1950775885581972,2.0943276381492613
Frem2,0.28764686703681946,0.30095675826072693
Frmd3,0.7217473137378693,0.7031760603189469
Frmd4a,0.21987973660230636,0.22276576235890388
Frmpd3,0.1030799400806427,0.12941796027123928
Fstl5,9.330588474273682,9.66224687576294
Fth1,7.785001187324524,7.31220383644104
Ftl1,2.3236744832992553,2.124009449481964
Fuca1,0.9270127189159393,0.8674416720867157
Fuca2,0.9975736689567566,1.091797295808792
Fut8,1.4672948241233825,1.5079795503616333
Fxyd2,2.922166557312012,5.577559876441955
Fxyd6,0.5105353286862373,0.7153651893138886
Gadl1,2.3120094537734985,2.234337627887726
Galnt15,0.3953305888175964,0.45706003248691557
Galnt7,0.6609685236215591,0.7052836334705352
Gap43,0.4684886273741722,0.348877560198307
Gas1,1.0308986407518388,1.0529233992099762
Gatad2a,1.5683969497680663,1.7003093934059144
Gck,0.08712257474660873,0.09868561066687107
Gcnt2,1.7546515882015228,1.7181349515914917
Gcnt7,0.9771105653047562,0.9451164358854294
Gde1,1.730679794549942,1.6416469490528107
Gfra1,0.1547962036728859,0.13456589169800282
Gfra4,0.07108673393726349,0.0636679451726377
Gfy,9.74670316696167,10.217143516540528
Gk5,1.59904110789299,1.628806972503662
Glb1l2,2.1380324864387514,2.1571393156051637
Gldc,1.8587207674980164,1.7029084360599518
Glo1,2.3337469935417174,1.9717833650112153
Glul,1.403812619447708,1.6762503910064697
Gm10432,1.4015089058876038,1.3464942348003388
Gm10791,0.2707162293791771,0.28436294361948966
Gm11992,3.138604803085327,3.577216074466705
Gm13499,1.0629624724388123,1.0674086904525757
Gm13589,1.6893444454669952,2.0012531840801238
Gm13648,2.6348611998558042,2.57178813457489
Gm14471,0.15391696862876414,0.14512015923857688
Gm15675,0.10945325508713723,0.2040940384566784
Gm16083,0.3196480017900467,0.33453342974185946
Gm16196,1.030158237218857,0.9356688356399536
Gm16579,0.6743472933769226,0.7667331582307816
Gm1673,1.0773164582252504,1.0288651275634766
Gm17251,0.9352115315198898,0.966051053404808
Gm17749,0.25823095589876177,0.25190595135092736
Gm17922,0.4333590012788773,0.46779739737510684
Gm19935,0.17246001690626145,0.15179491698741912
Gm20257,0.419830963909626,0.41346301764249804
Gm20531,0.7796931779384613,0.6950674211978912
Gm26512,0.4645773908495903,0.5599567517638206
Gm26728,0.2099812163412571,0.22710901170969008
Gm26777,0.6970239943265915,1.0147718304395676
Gm29674,0.14616086281836033,0.19015775695443154
Gm31557,1.8674951004981994,2.091238909959793
Gm36640,0.31029284328222273,0.31983089208602905
Gm37033,0.44924826323986056,0.7000667929649353
Gm37109,0.12348402105271816,0.19277550145983696
Gm37283,0.20479513078927994,0.3551304671168327
Gm3896,0.4239511117339134,0.4756080764532089
Gm42372,1.1418474805355072,1.2654773795604706
Gm42478,0.2319498200714588,0.3234019514918327
Gm42480,0.2688129112124443,0.45931923180818557
Gm42481,0.22413279443979264,0.3802745705842972
Gm42482,0.29343494296073913,0.44649636417627336
Gm42484,0.26708510011434555,0.33323837876319884
Gm42616,0.7462103265523911,0.9817749500274658
Gm42635,0.32872865796089173,0.5128792381286621
Gm42639,0.44737140387296676,0.5897173005342483
Gm42640,0.3141353753209114,0.43522523164749144
Gm42680,0.279077286273241,0.2574440823495388
Gm42716,0.2755197052657604,0.44504191070795057
Gm42912,1.0843893349170686,1.102161455154419
Gm43174,0.8356683748960495,1.2499961006641387
Gm43175,1.0698049581050872,1.4503355884552003
Gm44109,0.25817276135087014,0.34761253714561463
Gm44250,1.6838511669635772,1.8771546232700347
Gm44723,0.09711031027138234,0.09106637701392174
Gm45176,0.25313746735453607,0.29936711609363553
Gm45182,0.2920520704984665,0.3683003127574921
Gm45183,0.20682404577732086,0.2626259621977806
Gm47851,0.3300952151417732,0.5211142998933792
Gm4869,0.6184974402189255,0.6312546265125275
Gm48860,0.5332932586967946,0.40707457780838013
Gm49066,1.073231303691864,0.9856267088651657
Gm5441,0.2567263901233673,0.42345728784799574
Gm6878,1.3447876346111298,1.2611357688903808
Gm6999,0.12678017847239972,0.15434065915644168
Gm7534,0.7839923632144928,0.8954287999868393
Gm7808,0.09225151006132365,0.1153009907156229
Gm8234,0.5980060577392579,0.5204441720247268
Gnal,13.04265630722046,12.856042613983155
Gnb1,14.82769009590149,17.264294700622557
Gng13,19.430182266235352,16.800370445251463
Gng3,0.37305284798145294,0.39216778755187987
Golga7b,1.3550832533836366,1.6017139375209808
Gpat3,0.9340732216835022,1.0628420114517212
Gpc1,0.4296292698383331,0.49998131036758425
Gpm6a,3.389406499862671,3.286348249912262
Gpr158,0.9595536512136459,1.0584706497192382
Gpr162,1.207585883140564,1.2440366804599763
Gprc5c,1.138068027496338,1.2485568511486054
Gramd1c,4.327817788124085,4.264528579711914
Grik5,0.500492053925991,0.6353816270828248
Grsf1,1.813360642194748,2.0690131688117983
Gstm5,0.5085771772265434,0.443847798705101
Gucy1b2,0.1431950519233942,0.14067980367690325
H2-M10.3,0.5479091641306877,1.0201309078931808
H2-M10.6,0.47608539551496504,0.7630770015716553
H2afy,3.9333887004852297,4.154077215194702
H3f3b,5.972880711555481,4.572043008804322
Hagh,1.4069296407699585,1.4447594118118285
Hap1,0.5625081360340118,0.6905067509412766
Hcn1,1.258464435338974,1.3492890763282777
Hcn2,1.5253899919986724,1.7389100396633148
Hdac11,1.3482041728496552,1.2930455613136291
Hdac9,1.2184312057495117,1.3630316984653472
Hdlbp,3.1030635905265807,3.1925756192207335
Hectd2os,1.176779420375824,1.1868466174602508
Heg1,0.8779054498672485,1.1401049518585205
Herpud1,3.896696484088898,3.5942850589752195
Hfe,1.1072938990592958,1.013055853843689
Hist1h2bc,3.053089642524719,2.7847532558441164
Hist2h2be,4.207857942581176,4.812555732727051
Hist2h3c2,0.8462063449621201,0.8987927204370498
Hivep2,0.9655078476667405,1.4358691573143005
Hjurp,2.53347286939621,3.0489071941375734
Hmgb2,1.1742462015151978,0.816505691409111
Hmgn3,4.506094636917115,4.197751002311707
Hmox1,0.6881789547204972,0.515321453511715
Hmox2,1.5103682720661162,1.4323744559288025
Hnrnpm,2.7199235486984255,2.8292586469650267
Homer2,3.34916246175766,3.9154269242286683
Hopx,0.6317153435945511,0.5977829188108444
